word,zipf
pedro,3.83
peece,2.23
peeks,0.0
peeky,0.5
peels,0.0
peely,0.0
peens,0.0
peent,0.63
peeoy,0.0
peepe,0.0
peeps,0.0
peepy,1.19
peers,0.0
peery,2.13
peeve,1.7
peevo,0.0
peggy,3.53
peghs,0.0
pegma,0.98
pegos,0.0
peine,2.3
peins,0.0
peise,0.75
peisy,0.0
peize,0.69
pekan,1.47
pekau,0.0
pekea,0.07
pekes,0.0
pekid,0.0
pekin,3.02
pekoe,1.76
pelas,0.0
pelau,0.0
pelch,0.41
peles,0.0
pelfs,0.0
pells,0.0
pelma,0.4
pelog,0.0
pelon,1.33
pelsh,0.0
pelta,1.47
pelts,0.0
pelus,0.0
penal,4.07
pence,3.59
pends,0.0
pendu,0.0
pened,0.0
penes,2.04
pengo,1.68
penie,0.0
penis,3.64
penks,0.0
penna,3.16
penne,2.24
penni,1.69
penny,4.01
pense,2.54
pensy,0.46
pents,0.0
peola,0.0
peons,0.0
peony,2.66
pepla,0.0
peple,2.04
pepon,0.0
pepos,0.0
peppy,1.99
pepsi,2.91
pequi,0.0
perae,0.0
perai,0.87
perce,2.84
perch,3.53
percs,0.0
perdu,2.33
perdy,1.22
perea,0.0
peres,0.0
perfs,0.0
peril,3.81
peris,1.98
perks,0.0
perky,2.46
perle,2.44
perls,0.0
perms,0.0
permy,0.0
perne,1.46
perns,0.0
perog,0.0
perps,0.0
perry,4.11
perse,2.72
persp,1.58
perst,0.0
perts,0.0
perve,0.0
pervo,0.0
pervs,0.0
pervy,1.11
pesch,0.0
pesky,2.44
pesos,0.0
pesta,1.41
pesto,2.5
pests,0.0
pesty,1.14
petal,3.09
petar,2.04
peter,4.85
petit,3.55
petos,0.0
petre,2.65
petri,3.31
petti,1.84
petto,1.76
petty,4.04
pewed,0.0
pewee,2.0
pewit,1.06
peyse,0.27
pfftt,0.0
phage,3.3
phang,1.72
phare,2.23
pharm,3.34
phase,5.04
phasm,0.25
pheer,0.1
pheme,1.26
phene,1.64
pheon,0.9
phese,0.89
phial,2.54
phies,0.0
phish,0.0
phizz,0.49
phlox,2.56
phobe,1.11
phoca,2.17
phone,4.8
phono,2.42
phons,0.0
phony,2.96
phooh,0.0
phooo,0.0
phota,0.0
photo,4.42
phots,0.0
photy,0.0
phpht,0.0
phubs,0.0
phuts,0.0
phutu,0.0
phwat,0.95
phyla,2.46
phyle,1.61
phyma,0.44
phynx,0.0
physa,1.98
piais,0.0
piani,0.0
piano,4.24
pians,0.0
pibal,0.0
pical,1.61
picas,0.0
piccy,1.14
picey,0.0
pichi,1.45
picks,0.0
picky,2.38
picon,1.81
picot,2.39
picra,0.74
picul,2.29
piece,4.91
pieds,0.0
piend,0.16
piers,0.0
piert,0.85
pieta,2.33
piets,0.0
piety,3.87
piezo,2.5
piggy,2.66
pight,1.43
pigly,0.0
pigmy,2.43
piing,0.0
pikas,0.0
pikau,0.0
piked,1.55
pikel,0.69
piker,1.69
pikes,0.0
pikey,0.0
pikis,0.0
pikul,0.0
pilae,0.0
pilaf,1.99
pilao,0.52
pilar,2.76
pilau,1.48
pilaw,0.62
pilch,2.02
pilea,1.36
piled,3.73
pilei,1.46
piler,1.63
piles,3.91
piley,0.0
pilin,0.0
pilis,0.0
pills,0.0
pilon,2.15
pilot,4.5
pilow,0.0
pilum,0.0
pilus,1.97
pimas,0.0
pimps,0.0
pinas,0.0
pinax,1.35
pince,2.21
pinch,3.66
pinda,0.0
pinds,0.0
pined,2.51
piner,0.0
pines,0.0
piney,2.64
pinga,1.09
pinge,0.93
pingo,0.0
pings,0.0
pinko,1.34
pinks,0.0
pinky,2.63
pinna,2.67
pinny,1.5
pinol,0.0
pinon,2.28
pinot,2.71
pinta,0.0
pinto,3.17
pints,0.0
pinup,1.66
pions,0.0
piony,0.67
pious,3.91
pioye,0.0
pioys,0.0
pipal,1.83
pipas,0.92
piped,3.23
piper,3.58
pipes,0.0
pipet,2.62
pipid,0.0
pipis,0.0
pipit,2.17
pippy,1.28
pipul,0.63
pique,2.81
piqui,0.66
pirai,0.78
pirks,0.0
pirls,0.0
pirns,0.0
pirog,1.12
pirre,0.89
pirri,0.0
pirrs,0.0
pisco,2.04
pises,0.0
pisky,0.74
pisos,0.0
pissy,1.65
piste,1.86
pitas,0.0
pitch,4.28
piths,0.0
pithy,2.75
piton,1.95
pitot,2.7
pitso,1.14
pitsu,0.0
pitta,2.33
pittu,0.0
piuma,0.0
piums,0.0
pivos,0.0
pivot,3.59
pixel,3.55
pixes,0.0
pixie,2.47
piyut,0.6
pized,0.0
pizer,0.0
pizes,0.0
pizza,3.56
plaas,1.43
place,5.73
plack,1.72
plaga,1.54
plage,2.22
plaid,3.02
plaig,0.12
plain,4.77
plait,2.67
planc,1.32
plane,4.76
planh,0.73
plank,3.65
plans,0.0
plant,5.3
plaps,0.0
plash,2.05
plasm,2.65
plast,2.89
plate,4.93
plats,0.0
platt,3.3
platy,2.57
plaud,0.92
plaur,0.1
plavs,0.0
playa,2.87
plays,4.58
plaza,3.91
plead,3.84
pleas,0.0
pleat,2.24
plebe,1.98
plebs,2.48
pleck,0.0
pleep,0.0
plein,2.35
plena,0.0
plene,1.82
pleno,0.0
pleon,0.0
plesh,0.5
plets,0.0
plews,0.0
plexi,0.0
plica,2.12
plied,3.16
plier,1.91
plies,0.0
pligs,0.0
plims,0.0
pling,1.88
plink,1.6
plips,0.0
plish,0.0
ploat,0.0
ploce,1.66
plock,1.76
plods,0.0
ploit,0.0
plomb,1.68
plong,0.82
plonk,1.69
plook,0.12
ploot,0.25
plops,0.0
plore,1.44
plots,0.0
plotz,1.74
plouk,0.0
plout,0.42
plows,0.0
plowt,0.0
ploye,1.22
ploys,0.0
pluck,3.34
pluds,0.0
plues,0.0
pluff,0.88
plugs,0.0
pluke,0.0
plumb,3.27
plume,3.53
plump,3.39
plums,0.0
plumy,1.66
plung,0.0
plunk,2.03
pluot,0.0
plups,0.0
plush,3.09
plute,0.0
pluto,3.17
pluty,0.0
plyer,0.99
pneus,0.85
poach,2.25
poaka,0.0
poake,0.24
poalo,0.0
pobby,0.24
poboy,0.0
pocan,1.15
poche,2.01
pocho,1.36
pocks,0.0
pocky,1.21
podal,0.83
poddy,1.13
podex,0.0
podge,2.18
podgy,1.65
podia,1.71
podos,0.0
podus,0.0
poems,0.0
poena,0.0
poeps,0.0
poesy,2.71
poete,0.0
poets,0.0
pogey,0.88
pogge,1.97
poggy,0.66
pogos,0.0
pogue,0.0
pohed,0.0
poilu,1.6
poind,1.25
point,5.66
poire,1.61
poise,3.14
pokal,0.68
poked,3.22
poker,3.4
pokes,0.0
pokey,2.08
pokie,0.0
pokit,0.0
polar,4.11
poled,2.3
poler,1.1
poles,0.0
poley,1.93
polio,3.17
polis,2.99
polje,0.0
polka,2.82
polks,0.0
pollo,1.93
polls,3.73
polly,3.56
polos,1.97
polts,0.0
polyp,2.82
polys,1.68
pomas,0.0
pombe,2.19
pomes,0.0
pomme,2.05
pommy,1.22
pomos,0.0
pompa,1.87
pomps,0.0
ponce,3.06
poncy,1.39
ponds,0.0
pondy,1.47
pones,0.0
poney,1.54
ponga,1.38
pongo,2.14
pongs,0.0
pongy,0.48
ponks,0.0
ponor,0.0
ponto,2.2
ponts,0.0
ponty,2.86
ponzu,0.0
pooay,0.0
pooch,2.03
poods,0.0
pooed,0.0
pooey,0.53
poofs,0.0
poofy,1.02
poohs,0.0
poohy,0.0
pooja,0.0
pooka,1.48
pooks,0.0
pools,0.0
pooly,0.81
poons,0.0
poopa,0.0
poops,0.0
poopy,0.0
poori,0.0
poort,1.92
poots,0.0
pooty,1.38
poove,0.0
poovy,0.0
popes,0.0
popia,0.0
popos,0.0
poppa,0.0
poppy,3.38
popsy,1.3
popup,2.18
porae,0.0
poral,1.77
porch,3.94
pored,2.47
porer,0.86
pores,0.0
porey,0.0
porge,0.74
porgy,2.39
porin,0.0
porks,0.0
porky,2.11
porno,2.32
porns,0.0
porny,0.57
porta,3.16
porte,3.38
porth,0.0
ports,0.0
porty,1.44
porus,0.0
posca,0.0
posed,4.02
poser,2.34
poses,0.0
poset,0.0
posey,2.8
posho,0.0
posit,3.06
posol,0.0
posse,3.06
poste,2.55
posts,0.0
potae,0.0
potai,0.0
potch,1.89
poted,0.0
potes,0.0
potin,0.0
potoo,0.74
potro,1.01
potsy,0.9
potto,1.57
potts,0.0
potty,2.49
pouce,1.7
pouch,3.51
pouff,0.66
poufs,0.0
poufy,0.0
pouis,0.0
pouke,0.54
pouks,0.0
poule,1.89
poulp,0.63
poult,2.31
pound,4.54
poupe,0.0
poupt,0.0
pours,0.0
pousy,0.0
pouts,0.0
pouty,1.9
povos,0.0
powan,1.0
power,5.73
powie,0.49
powin,0.09
powis,0.0
powlt,0.0
pownd,1.03
powns,0.0
powny,0.0
powre,1.95
powsy,0.0
poxed,0.93
poxes,0.0
poyas,0.0
poynt,0.0
poyou,0.0
poyse,0.36
pozzy,0.0
praam,0.83
prads,0.0
prags,0.0
prahu,1.48
prams,0.0
prana,2.44
prang,2.19
prank,2.78
praos,0.0
praps,1.21
prase,1.39
prate,2.38
prats,0.0
pratt,3.84
praty,1.14
praus,0.0
prawn,2.77
prays,0.0
preak,0.58
predy,0.27
preed,0.0
preem,0.98
preen,2.22
prees,1.54
preif,0.76
preke,0.0
prems,0.0
premy,0.24
prent,1.74
preon,0.0
preop,1.6
preps,0.0
presa,0.0
prese,2.07
press,5.38
prest,2.88
preta,0.0
preux,1.95
preve,1.53
prexy,1.64
preys,2.42
prial,1.06
prian,0.96
price,5.39
prick,3.23
pricy,1.18
pride,4.48
pridy,0.18
pried,2.67
prief,1.24
prier,1.83
pries,2.21
prigs,0.0
prill,1.85
prima,3.9
prime,4.7
primi,0.0
primo,2.97
primp,1.37
prims,0.0
primy,0.71
pring,2.41
prink,1.29
print,4.61
prion,2.58
prior,5.14
prise,2.77
prism,3.64
priss,0.0
prius,2.82
privy,3.93
prize,4.41
proal,1.21
proas,0.0
probe,4.1
probs,0.0
proby,1.87
prodd,0.51
prods,0.0
proem,2.24
profs,0.0
progs,0.0
proin,2.04
proke,0.43
prole,1.91
proll,1.19
promo,2.51
proms,0.0
prone,3.92
prong,3.01
pronk,1.63
proof,4.88
prook,0.0
proot,1.47
props,3.35
prora,1.11
prore,1.17
prose,4.16
proso,0.0
pross,2.13
prost,2.16
prosy,2.16
proto,3.37
proud,4.44
proul,0.0
prove,4.86
prowk,0.0
prowl,2.65
prows,0.0
proxy,3.76
proyn,0.0
prude,2.31
prune,3.17
pruno,0.79
prunt,0.43
pruny,0.0
pruta,0.0
pryan,0.36
pryer,1.85
pryse,1.9
psalm,3.84
pseud,2.92
pshaw,2.37
pshut,0.0
psias,0.0
psion,0.0
psoae,0.0
psoai,0.0
psoas,2.54
psora,1.6
psych,2.97
psyop,1.79
ptish,0.0
ptype,1.47
pubby,0.94
pubco,0.0
pubes,2.44
pubic,3.13
pubis,3.02
pubsy,0.0
pucan,0.0
pucer,0.0
puces,0.0
pucka,1.44
pucks,0.0
puddy,1.32
pudge,1.73
pudgy,2.43
pudic,1.76
pudor,1.7
pudsy,0.0
pudus,0.0
puers,0.0
puffa,0.0
puffs,0.0
puffy,2.87
puggy,1.3
pugil,0.99
puhas,0.0
pujah,0.65
pujas,0.0
pukas,0.0
puked,1.83
puker,0.45
pukes,0.0
pukey,0.0
pukka,1.7
pukus,0.0
pulao,1.08
pulas,0.69
puled,0.79
puler,0.98
pules,0.0
pulik,0.0
pulis,0.0
pulka,0.8
pulks,0.0
pulli,1.42
pulls,3.67
pully,0.0
pulmo,1.55
pulps,0.0
pulpy,2.54
pulse,4.44
pulus,0.0
pulut,0.63
pumas,0.0
pumie,0.0
pumps,0.0
pumpy,0.0
punas,0.0
punce,0.31
punch,3.96
punga,1.35
pungi,0.75
pungo,0.0
pungs,0.0
pungy,0.59
punim,0.0
punji,1.25
punka,1.05
punks,2.39
punky,1.74
punny,0.84
punto,2.3
punts,0.0
punty,1.24
pupae,3.09
pupal,2.88
pupas,0.88
pupil,4.31
puppa,0.0
puppy,3.41
pupus,0.0
purao,0.0
purau,0.74
purda,0.0
purdy,3.02
pured,0.72
puree,2.83
purer,3.25
pures,0.0
purga,1.37
purge,3.44
purin,0.0
puris,0.0
purls,0.0
puros,0.0
purps,0.0
purpy,0.0
purre,0.76
purrs,0.0
purry,0.0
purse,3.91
pursy,1.5
purty,2.21
puses,0.0
pushy,2.44
pusle,0.14
pussy,3.32
putas,0.0
puter,2.29
putid,0.28
putin,3.03
puton,1.27
putos,0.0
putti,2.19
putto,1.78
putts,0.0
puttu,0.0
putty,2.99
putza,0.0
puuko,0.0
puyas,0.0
puzel,0.27
puzta,0.0
pwned,0.0
pyats,0.0
pyets,0.0
pygal,0.94
pygmy,2.69
pyins,0.0
pylon,2.59
pyned,0.0
pynes,0.0
pyoid,0.29
pyots,0.0
pyral,0.71
pyran,0.0
pyres,0.0
pyrex,2.74
pyric,0.0
pyros,0.0
pyrus,2.36
pyuff,0.0
pyxed,0.0
pyxes,0.0
pyxie,0.51
pyxis,1.83
pzazz,0.0
qadis,0.0
qaids,0.0
qajaq,0.0
qanat,1.39
qapik,0.0
qibla,1.76
qilas,0.0
qipao,0.0
qophs,0.0
qorma,0.0
quabs,0.0
quack,3.0
quads,0.0
quaff,2.14
quags,0.0
quail,3.42
quair,1.66
quais,0.0
quake,2.96
quaky,0.78
quale,2.43
qualm,2.23
qualy,0.0
quank,0.46
quant,2.88
quare,2.62
quark,3.3
quarl,0.97
quart,3.72
quash,3.16
quasi,4.04
quass,1.29
quate,2.41
quats,0.0
quawk,0.4
quaws,0.0
quayd,0.0
quays,2.9
qubit,0.0
quean,1.73
queck,0.76
queek,0.0
queem,0.0
queen,4.83
queer,3.76
quell,3.02
queme,0.69
quena,0.0
quern,2.49
query,4.02
queso,0.0
quest,4.06
quete,1.0
queue,3.6
queyn,0.0
queys,0.0
queyu,0.0
quibs,0.0
quich,0.71
quick,4.64
quids,0.0
quies,0.0
quiet,4.64
quiff,1.34
quila,0.0
quill,3.22
quilt,3.36
quims,0.0
quina,1.87
quine,2.88
quink,0.0
quino,1.28
quins,0.0
quint,2.7
quipo,0.48
quips,0.0
quipu,1.59
quire,2.91
quirk,2.92
quirl,0.36
quirt,1.93
quist,2.16
quite,5.32
quits,2.99
quoad,2.39
quods,0.4
quoif,0.42
quoin,2.09
quois,0.0
quoit,1.93
quoll,1.15
quonk,0.0
quops,0.0
quork,0.0
quorl,0.0
quota,3.98
quote,4.23
quoth,3.19
quouk,0.0
quoys,0.0
quran,3.01
qursh,0.0
quyte,0.0
raads,0.0
raake,0.0
rabat,2.69
rabbi,3.79
rabic,1.56
rabid,2.91
rabis,0.0
raced,3.54
racer,2.78
races,0.0
rache,1.74
racks,0.0
racon,1.54
radar,4.1
raddi,0.0
raddy,0.0
radge,0.0
radgy,0.0
radif,0.0
radii,3.46
radio,4.86
radix,2.7
radon,3.35
rafee,0.0
raffs,0.0
raffy,1.4
rafik,1.64
rafiq,0.0
rafts,3.15
rafty,0.14
ragas,0.0
ragde,0.0
raged,3.34
ragee,0.21
rager,1.63
rages,0.0
ragga,0.0
raggs,0.0
raggy,1.3
ragis,0.0
ragus,0.0
rahed,0.0
rahui,0.0
raiah,0.37
raias,0.0
raids,0.0
raike,1.08
raiks,0.0
raile,0.0
rails,4.05
raine,2.86
rains,3.94
rainy,3.75
raird,0.42
raise,4.72
raita,1.51
raith,1.87
raits,0.0
rajah,3.18
rajas,0.0
rajes,0.0
raked,3.08
rakee,0.35
raker,2.52
rakes,0.0
rakhi,0.0
rakia,0.99
rakis,0.0
rakki,0.0
raksi,0.0
rakus,0.0
rales,0.0
ralli,0.0
rally,3.71
ralph,4.26
ramal,1.47
ramee,1.57
ramen,2.01
rames,1.75
ramet,1.85
ramie,2.58
ramin,1.83
ramis,0.0
rammy,0.82
ramon,3.28
ramps,3.15
ramse,0.0
ramsh,0.0
ramus,3.09
ranas,0.0
rance,2.72
ranch,4.02
rando,0.0
rands,0.0
randy,3.42
raned,0.0
ranee,2.49
ranes,0.0
ranga,0.0
range,5.29
rangi,0.0
rangs,0.0
rangy,2.14
ranid,1.17
ranis,0.0
ranke,0.0
ranks,0.0
ranns,0.0
ranny,1.72
ranse,1.43
rants,0.0
ranty,1.49
raped,3.29
rapee,1.58
raper,2.47
rapes,0.0
raphe,2.69
rapid,4.81
rapin,2.3
rappe,0.0
rapso,0.0
rared,0.0
raree,0.0
rarer,3.19
rares,0.0
rarks,0.0
rasam,0.0
rasas,0.0
rased,1.85
raser,1.54
rases,0.0
rasps,0.0
raspy,2.46
rasse,1.62
rasta,2.08
ratal,1.55
ratan,2.23
ratas,0.0
ratch,1.4
rated,4.16
ratel,1.66
rater,2.8
rates,5.27
ratha,0.0
rathe,2.0
raths,0.0
ratio,4.92
ratoo,0.0
ratos,0.0
ratti,0.0
ratty,2.3
ratus,0.0
rauli,0.82
rauns,0.0
raupo,1.19
raved,2.55
ravel,2.8
raven,3.65
raver,2.05
raves,0.0
ravey,0.0
ravin,1.97
rawdy,0.0
rawer,1.61
rawin,0.0
rawks,0.0
rawly,1.45
rawns,0.0
raxed,0.0
raxes,0.0
rayah,1.42
rayas,0.0
rayed,2.73
rayle,1.49
rayls,0.0
rayne,2.45
rayon,3.39
razai,0.0
razed,2.85
razee,1.4
razer,1.12
razes,0.0
razet,0.0
razoo,0.0
razor,3.5
reach,4.92
react,4.05
readd,0.0
reads,0.0
ready,5.02
reais,0.0
reaks,0.96
realm,4.24
realo,0.0
reals,0.0
reame,1.45
reams,0.0
reamy,1.45
reans,0.0
reaps,0.0
reard,1.33
rearm,2.11
rears,0.0
reast,1.32
reata,1.61
reate,0.0
reave,1.52
rebab,1.35
rebar,0.0
rebbe,2.47
rebec,1.65
rebel,3.92
rebid,1.71
rebit,0.0
rebop,0.61
rebud,0.0
rebus,2.91
rebut,3.13
rebuy,1.35
recal,2.41
recap,2.65
recce,2.08
recco,1.22
reccy,0.26
recep,2.06
recit,0.0
recks,1.72
recon,2.88
recta,0.0
recte,2.17
recti,2.47
recto,2.83
recue,0.0
recur,3.39
recut,2.05
redan,2.1
redds,0.0
reddy,3.21
reded,0.0
redes,0.0
redia,1.63
redid,0.0
redif,1.11
redig,1.21
redip,0.43
redly,1.84
redon,0.0
redos,0.61
redox,3.31
redry,0.0
redub,0.14
redug,0.0
redux,2.24
redye,1.04
reeaf,0.0
reech,1.18
reede,1.85
reeds,0.0
reedy,2.81
reefs,0.0
reefy,1.09
reeks,2.37
reeky,1.0
reels,0.0
reely,1.67
reems,0.0
reens,0.0
reerd,0.0
reest,0.88
reeve,3.24
reeze,1.34
refan,1.04
refed,0.0
refel,0.82
refer,4.75
reffo,0.0
refis,0.0
refit,2.58
refix,1.18
refly,0.69
refry,0.11
regal,3.36
regar,0.0
reges,2.02
reget,0.91
regex,0.0
reggo,0.0
regia,0.0
regie,2.21
regle,1.37
regma,0.95
regna,0.0
regos,0.0
regot,0.0
regur,1.27
rehab,3.03
rehem,0.0
reifs,0.0
reify,2.09
reign,4.4
reiki,0.0
reiks,0.0
reine,2.77
reing,1.48
reink,0.24
reins,3.55
reird,0.24
reist,1.73
reive,1.06
rejas,0.0
rejig,0.68
rejon,0.0
reked,0.0
rekes,0.0
rekey,1.18
relax,3.89
relay,3.9
relet,1.99
relic,3.4
relie,1.71
relit,0.0
rello,0.0
relos,0.0
reman,1.81
remap,1.69
remen,1.51
remet,0.0
remex,1.25
remit,3.49
remix,2.17
remou,0.21
renal,4.26
renay,1.07
rends,0.0
rendu,2.45
renew,3.86
reney,0.0
renga,1.74
rengs,0.0
renig,0.48
renin,3.13
renks,0.0
renne,2.08
renos,0.0
rente,2.24
rents,0.0
reoil,0.0
reorg,0.0
repas,0.0
repat,0.87
repay,3.76
repeg,0.0
repel,3.34
repen,0.99
repin,1.85
repla,0.0
reply,4.67
repos,0.0
repot,1.93
repps,0.0
repro,2.47
repun,0.0
reput,1.11
reran,0.0
rerig,0.0
rerun,2.58
resam,0.51
resat,0.95
resaw,1.92
resay,0.27
resee,0.88
reses,0.0
reset,3.5
resew,0.51
resid,2.28
resin,4.02
resit,1.34
resod,0.0
resol,0.0
resow,0.86
resto,0.0
rests,0.0
resty,1.07
resue,0.0
resus,0.0
retag,0.0
retam,0.0
retax,0.0
retch,2.02
retem,0.6
retia,1.29
retie,1.38
retin,1.72
retip,0.04
retox,0.0
retro,2.95
retry,2.34
reune,0.68
reups,0.0
reuse,3.53
revel,3.11
revet,1.44
revie,1.91
revow,0.0
revue,3.56
rewan,0.0
rewax,0.0
rewed,0.9
rewet,1.24
rewin,0.69
rewon,0.0
rewth,0.24
rexes,0.0
rezes,0.0
rhabd,0.29
rheas,0.0
rheid,0.42
rheme,1.85
rheum,2.73
rhies,0.0
rhime,1.57
rhine,3.74
rhino,2.82
rhody,0.0
rhomb,1.99
rhone,3.07
rhumb,1.9
rhyme,3.61
rhymy,0.0
rhyne,2.21
rhyta,0.0
riads,0.0
rials,0.0
riant,1.83
riata,1.6
riato,0.0
ribas,0.0
ribby,1.18
ribes,2.53
riced,0.0
ricer,1.59
rices,0.0
ricey,0.78
riche,2.68
richt,2.28
ricin,2.28
ricks,0.0
rider,3.83
rides,0.0
ridge,4.42
ridgy,1.54
ridic,0.0
riels,0.0
riems,0.0
rieve,1.45
rifer,0.0
riffs,0.0
riffy,0.11
rifle,4.06
rifte,0.0
rifts,0.0
rifty,0.57
riggs,0.0
right,5.78
rigid,4.31
rigmo,0.0
rigol,0.83
rigor,3.28
rikka,1.05
rikwa,0.0
riled,2.41
riles,0.0
riley,3.83
rille,1.72
rills,0.0
rilly,1.11
rimae,0.48
rimed,1.81
rimer,2.03
rimes,0.0
rimon,1.49
rimus,0.0
rince,1.86
rinds,0.0
rindy,1.0
rines,0.0
ringe,2.06
rings,4.29
ringy,0.75
rinks,0.0
rinse,3.42
rioja,2.28
rione,1.27
riots,0.0
rioty,0.0
riped,0.78
ripen,3.21
riper,2.65
ripes,0.0
ripps,0.0
riqqs,0.0
risen,4.1
riser,3.08
rises,0.0
rishi,2.45
risks,0.0
risky,3.64
risps,0.0
rists,0.0
risus,0.0
rites,3.89
rithe,0.0
ritts,0.0
ritzy,1.83
rival,4.14
rivas,0.0
rived,2.37
rivel,1.15
riven,2.79
river,5.37
rives,0.0
rivet,3.26
riyal,1.67
rizas,0.0
roach,3.3
roads,4.75
roady,1.31
roake,0.0
roaky,0.0
roams,0.0
roans,0.0
roany,0.69
roars,0.0
roary,0.74
roast,3.59
roate,0.53
robbo,0.0
robed,2.95
rober,1.96
robes,0.0
robin,3.98
roble,1.91
robot,3.78
robug,0.0
robur,0.0
roche,3.45
rocks,0.0
rocky,4.22
roded,0.99
rodeo,3.03
rodes,0.0
rodny,0.0
roers,0.0
rogan,0.0
roger,4.27
rogue,3.44
roguy,0.0
rohan,0.0
rohes,0.0
rohun,0.0
rohus,0.0
roids,0.0
roils,0.0
roily,1.55
roins,0.0
roist,0.33
rojak,0.0
rojis,0.0
roked,0.0
roker,1.78
rokes,0.0
rokey,0.0
rokos,0.0
rolag,0.0
roleo,0.0
roles,0.0
rolfs,0.0
rolls,4.28
rolly,1.86
romal,0.74
roman,4.8
romeo,3.43
romer,2.86
romps,0.0
rompu,0.93
rompy,0.0
ronde,2.53
rondo,2.64
roneo,1.54
rones,0.0
ronin,2.12
ronne,1.99
ronte,1.2
ronts,0.0
ronuk,0.73
roods,0.0
roofs,0.0
roofy,0.02
rooks,0.0
rooky,1.44
rooms,4.7
roomy,2.86
roons,0.0
roops,0.0
roopy,0.22
roosa,2.17
roose,2.14
roost,3.08
roots,4.58
rooty,1.47
roped,2.61
roper,3.27
ropes,0.0
ropey,1.4
roque,2.62
roral,0.99
rores,0.0
roric,0.96
rorid,0.01
rorie,0.0
rorts,0.0
rorty,2.86
rosal,1.61
rosco,0.0
rosed,1.24
roses,0.0
roset,1.26
rosha,0.0
roshi,2.0
rosin,3.2
rosit,0.0
rosps,0.0
rossa,0.0
rosso,0.0
rosti,0.0
rosts,0.0
rotal,1.62
rotan,1.81
rotas,0.0
rotch,2.23
roted,1.04
rotes,0.0
rotis,0.0
rotls,0.0
roton,0.0
rotor,3.88
rotos,0.0
rotta,1.62
rotte,1.42
rotto,1.33
rotty,0.0
rouen,3.23
roues,0.0
rouet,1.46
roufs,0.0
rouge,3.77
rough,4.52
rougy,0.0
rouks,0.0
rouky,0.0
roule,1.81
rouls,0.0
roums,0.0
round,5.05
roups,0.0
roupy,0.67
rouse,3.51
roust,1.98
route,4.73
routh,2.55
routs,0.0
roved,2.63
roven,1.4
rover,3.28
roves,0.0
rowan,3.34
rowdy,2.84
rowed,3.18
rowel,1.76
rowen,2.33
rower,2.35
rowet,0.0
rowie,0.0
rowme,1.27
rownd,0.0
rowns,0.0
rowth,1.99
rowts,0.0
royal,4.96
royet,0.78
royne,1.51
royst,0.0
rozes,0.0
rozet,1.3
rozit,0.0
ruach,0.0
ruana,0.91
rubai,0.93
ruban,0.0
rubby,0.0
rubel,2.26
rubes,0.0
rubin,3.47
rubio,2.61
ruble,2.8
rubli,0.0
rubor,1.45
rubus,2.58
ruche,1.61
ruchy,0.0
rucks,0.0
rudas,1.2
rudds,0.0
ruddy,3.22
ruder,2.63
rudes,0.0
rudie,0.0
rudis,0.0
rueda,0.0
ruers,0.0
ruffe,1.65
ruffs,0.0
ruffy,1.35
rufus,3.46
rugae,2.16
rugal,0.0
rugas,0.0
rugby,3.42
ruggy,0.49
ruice,0.0
ruing,1.52
ruins,0.0
rukhs,0.0
ruled,4.3
ruler,4.06
rules,5.24
rully,0.0
rumal,0.95
rumba,2.15
rumbo,1.32
rumen,3.11
rumes,0.0
rumly,0.12
rummy,2.16
rumor,3.47
rumpo,0.0
rumps,0.0
rumpy,0.74
runce,0.0
runch,0.77
runds,0.0
runed,0.0
runer,0.76
runes,0.0
rungs,0.0
runic,2.52
runny,2.49
runos,0.0
runts,0.0
runty,1.49
runup,2.11
ruote,0.0
rupee,3.22
rupia,1.4
rural,4.92
rurps,0.0
rurus,0.0
rusas,0.0
ruses,0.0
rushy,1.82
rusks,0.0
rusky,0.85
rusma,0.19
russe,0.0
rusts,0.0
rusty,3.55
ruths,0.0
rutin,2.09
rutty,1.74
ruvid,0.0
ryals,0.0
rybat,0.0
ryiji,0.0
ryijy,0.46
ryked,0.0
rykes,0.0
rymer,2.61
rymme,0.0
rynds,0.0
ryoti,0.0
ryots,0.0
ryper,0.0
rypin,0.0
rythe,0.0
ryugi,0.0
saags,0.0
sabal,1.84
sabed,0.0
saber,2.87
sabes,0.0
sabha,3.33
sabin,2.94
sabir,1.82
sabji,0.4
sable,3.33
sabos,0.0
sabot,2.09
sabra,2.38
sabre,3.0
sabzi,1.11
sacks,0.0
sacra,3.01
sacre,2.4
saddo,0.0
saddy,0.0
sades,0.0
sadhe,0.37
sadhu,2.3
sadic,0.62
sadis,0.0
sadly,3.85
sados,0.0
sadza,1.09
saeta,1.25
safed,0.0
safer,3.84
safes,0.0
sagar,2.65
sagas,2.81
sager,2.56
sages,0.0
saggy,1.74
sagos,0.0
sagum,1.13
sahab,1.6
saheb,2.51
sahib,3.17
saice,0.99
saick,0.0
saics,0.0
saids,0.0
saiga,1.77
sails,0.0
saims,0.0
saine,2.17
sains,0.0
saint,4.52
sairs,0.0
saist,0.0
saith,3.79
sajou,0.46
sakai,2.81
saker,1.89
sakes,0.0
sakia,1.02
sakis,0.0
sakti,2.44
salad,3.83
salal,1.86
salas,0.0
salat,2.03
salep,1.51
sales,5.14
salet,0.0
salic,2.27
salis,0.0
salix,2.78
salle,3.42
sally,3.91
salmi,2.01
salol,2.18
salon,3.56
salop,2.8
